1,100,1.414
2,100,2.504
3,100,3.649
4,100,4.726
5,100,5.837
6,100,6.942
7,100,8.042
8,100,9.12
9,100,10.267
10,100,11.367
11,100,13.513
12,100,14.291
13,100,15.491
14,100,16.526
15,100,17.658
16,100,17.965
17,100,19.054
18,100,20.255
19,100,21.285
20,100,22.335
21,100,23.53
22,100,24.559
23,100,26.373
24,100,27.491
25,100,28.608
26,100,29.709
27,100,30.814
28,100,53.083
29,100,33.087
30,100,34.218
31,100,35.231
32,100,36.344
33,100,37.419
34,100,38.532
35,100,39.259
36,100,40.814
37,100,41.848
38,100,43.374
39,100,43.928
40,100,45.185
41,100,46.839
42,100,47.556
43,100,48.41
44,100,49.489
45,100,50.574
46,100,52.07
47,100,58.071
48,100,54.078
49,100,55.58
50,100,56.702
51,100,57.821
52,100,58.82
53,100,63.928
54,100,64.429
55,100,65.806
56,100,66.798
57,100,68.359
58,100,69.228
59,100,70.333
60,100,71.872
61,100,73.562
62,100,74.817
63,100,81.171
64,100,82.223
65,100,83.685
66,100,85.356
67,100,92.609
68,100,94.364
69,100,96.476
70,100,96.737
71,100,97.877
72,100,107.853
73,100,108.345
74,100,110.967
75,100,112.488
76,100,124.466
77,100,125.487
78,100,127.135
79,100,141.364
80,100,204.869
81,100,145.331
82,100,163.985
83,100,165.445
84,100,167.319
85,100,200.559
86,100,192.683
87,100,195.679
88,100,290.999
89,100,229.049
90,100,272.858
91,100,273.294
92,100,290.909
93,100,279.368
94,100,280.501
95,100,285.48
96,100,286.7
97,100,317.678
98,100,293.267
99,100,298.659
100,100,299.76
1,100,1.393
2,100,2.511
3,100,3.632
4,100,5.029
5,100,6.188
6,100,7.401
7,100,8.494
8,100,9.73
9,100,11.656
10,100,12.863
11,100,15.182
12,100,17.397
13,100,17.615
14,100,20.335
15,100,21.836
16,100,22.152
17,100,23.375
18,100,24.875
19,100,29.507
20,100,29.817
21,100,33.406
22,100,32.742
23,100,38.266
24,100,39.911
25,100,41.789
26,100,43.468
27,100,49.223
28,100,51.017
29,100,52.658
30,100,60.571
31,100,62.552
32,100,64.554
33,100,66.547
34,100,77.315
35,100,77.926
36,100,92.952
37,100,95.486
38,100,98.056
39,100,117.321
40,100,120.703
41,100,147.991
42,100,189.907
43,100,195.153
44,100,263.234
45,100,269.547
46,100,389.893
47,100,351.14
48,100,323.586
49,100,332.983
50,100,370.326
51,100,346.691
52,100,357.172
53,100,408.464
54,100,362.502
55,100,369.613
56,100,420.676
57,100,395.195
58,100,389.019
59,100,396.217
60,100,401.936
61,100,412.861
62,100,419.829
63,100,424.736
64,100,432.043
65,100,438.546
66,100,534.769
67,100,452.542
68,100,460.591
