100,1,2.596
100,2,3.763
100,3,5.158
100,4,7.347
100,5,8.548
100,6,9.696
100,7,11.646
100,8,13.287
100,9,13.579
100,10,14.825
100,11,16.258
100,12,19.078
100,13,29.791
100,14,21.919
100,15,23.508
100,16,27.046
100,17,29.766
100,18,31.346
100,19,33.115
100,20,39.401
100,21,40.9
100,22,42.938
100,23,44.335
100,24,51.033
100,25,53.528
100,26,55.207
100,27,64.104
100,28,66.346
100,29,68.581
100,30,79.316
100,31,83.263
100,32,100.625
100,33,103.51
100,34,127.44
100,35,130.974
100,36,151.778
100,37,137.834
100,38,140.819
100,39,180.661
100,40,187.896
100,41,189.114
100,42,195.23
100,43,197.722
100,44,202.947
100,45,209.69
100,46,212.933
100,47,218.65
100,48,223.964
100,49,227.862
100,50,227.529
100,51,176.418
100,52,141.595
100,53,186.204
100,54,148.619
100,55,124.484
100,56,126.788
100,57,111.302
100,58,114.954
100,59,115.818
100,60,102.45
100,61,104.947
100,62,106.02
100,63,108.016
100,64,97.066
100,65,98.583
100,66,99.601
100,67,101.675
100,68,92.823
100,69,93.586
100,70,95.692
100,71,103.429
100,72,89.212
100,73,89.863
100,74,91.02
100,75,92.101
100,76,262.135
100,77,92.836
100,78,88.379
100,79,89.234
100,80,90.188
100,81,91.259
100,82,91.976
100,83,93.38
100,84,94.301
100,85,95.283
100,86,97.074
100,87,98.163
100,88,99.717
100,89,100.326
100,90,101.787
100,91,101.93
100,92,103.043
100,93,104.085
100,94,111.084
100,95,106.447
100,96,107.249
100,97,108.416
100,98,109.725
100,99,112.301
100,100,112.231
100,1,3.68
100,2,3.567
100,3,4.93
100,4,6.711
100,5,7.938
100,6,9.201
100,7,10.199
100,8,17.109
100,9,11.7
100,10,13.704
100,11,15.029
100,12,16.333
100,13,17.675
100,14,18.835
100,15,21.626
100,16,22.882
100,17,25.063
100,18,30.438
100,19,29.062
100,20,30.195
100,21,31.601
100,22,32.905
100,23,28.66
100,24,29.112
100,25,29.931
100,26,31.142
100,27,32.279
100,28,33.154
100,29,34.249
100,30,34.613
100,31,36.538
100,32,37.506
100,33,38.549
100,34,39.689
100,35,40.678
100,36,41.67
100,37,43.136
100,38,44.017
100,39,45.813
100,40,46.506
100,41,47.39
100,42,48.667
100,43,49.611
100,44,50.524
100,45,52.56
100,46,53.105
100,47,54.502
100,48,55.386
100,49,56.661
100,50,62.625
