100,1,7.781
100,2,10.818
100,3,13.497
100,4,16.204
100,5,18.745
100,6,21.546
100,7,26.292
100,8,29.149
100,9,32.222
100,10,35.065
100,11,37.926
100,12,40.905
100,13,43.653
100,14,46.869
100,15,49.61
100,16,57.011
100,17,60.242
100,18,71.387
100,19,66.599
100,20,75.839
100,21,79.492
100,22,82.73
100,23,86.813
100,24,89.869
100,25,94.597
100,26,98.872
100,27,101.35
100,28,111.191
100,29,108.094
100,30,111.705
100,31,161.856
100,32,118.305
100,33,122.061
100,34,126.35
100,35,129.096
100,36,132.974
100,37,136.118
100,38,139.54
100,39,142.635
100,40,146.033
100,41,161.239
100,42,153.281
100,43,156.949
100,44,160.349
100,45,174.976
100,46,166.967
100,47,172.626
100,48,193.971
100,49,177.418
100,50,181.358
100,51,184.696
100,52,188.345
100,53,192.09
100,54,194.973
100,55,198.338
100,56,201.99
100,57,205.982
100,58,215.459
100,59,221.696
100,60,216.19
100,61,219.726
100,62,223.145
100,63,226.445
100,64,231.027
100,65,233.429
100,66,236.934
100,67,240.816
100,68,243.489
100,69,246.846
100,70,223.763
100,71,226.933
100,72,229.616
100,73,219.327
100,74,212.929
100,75,215.388
100,76,200.168
100,77,210.841
100,78,204.073
100,79,207.194
100,80,289.749
100,81,199.309
100,82,200.634
100,83,203.087
100,84,218.482
100,85,208.006
100,86,210.128
100,87,214.252
100,88,214.782
100,89,217.598
100,90,219.613
100,91,223.834
100,92,303.605
100,93,226.99
100,94,237.705
100,95,234.202
100,96,240.386
100,97,236.555
100,98,244.788
100,99,247.311
100,100,243.764
100,1,7.529
100,2,10.034
100,3,12.607
100,4,15.231
100,5,18.989
100,6,21.605
100,7,24.891
100,8,27.174
100,9,29.876
100,10,35.183
100,11,37.826
100,12,41.133
100,13,43.808
100,14,65.601
100,15,53.891
100,16,56.981
100,17,60.091
100,18,64.141
100,19,72.631
100,20,76.198
100,21,79.239
100,22,91.358
100,23,94.894
100,24,99.612
100,25,105.87
100,26,119.809
100,27,123.904
100,28,144.616
100,29,148.821
100,30,153.686
100,31,180.625
100,32,186.211
100,33,224.11
100,34,230.024
100,35,283.325
100,36,324.507
100,37,375.139
100,38,383.045
100,39,393.295
100,40,405.607
100,41,412.957
100,42,444.519
100,43,433.246
100,44,442.201
100,45,616.198
100,46,460.259
100,47,470.054
100,48,510.708
100,49,488.706
100,50,604.786
100,51,506.463
100,52,517.278
100,53,525.943
100,54,537.141
100,55,545.444
100,56,557.458
100,57,578.624
100,58,576.518
100,59,583.364
100,60,617.041
100,61,603.091
100,62,615.048
100,63,622.846
100,64,633.641
100,65,641.246
100,66,652.456
100,67,661.059
100,68,694.302
100,69,680.838
100,70,712.647
100,71,698.135
100,72,706.353
100,73,718.586
100,74,726.734
100,75,815.143
100,76,747.926
100,77,777.073
100,78,764.168
100,79,791.195
100,80,789.562
100,81,809.392
100,82,802.937
100,83,829.025
100,84,821.131
100,85,850.253
100,86,842.954
100,87,913.809
100,88,859.846
100,89,890.105
100,90,881.025
100,91,906.378
100,92,1006.19
100,93,910.95
100,94,920.665
100,95,930.607
100,96,952.018
100,97,1264.63
100,98,1452.8
100,99,1451.28
100,100,1460.9
100,1,7.606
100,2,10.035
100,3,12.541
100,4,15.146
100,5,17.644
100,6,21.797
100,7,24.554
100,8,27.038
100,9,29.876
100,10,32.892
100,11,37.908
100,12,41.027
100,13,44.446
100,14,47.103
100,15,54.142
100,16,57.005
100,17,60.205
100,18,63.302
100,19,66.953
100,20,76.255
100,21,79.477
100,22,82.741
100,23,95.095
100,24,98.752
100,25,103.488
100,26,130.591
100,27,123.709
100,28,129.183
100,29,174.194
100,30,154.496
100,31,158.528
100,32,186.358
100,33,193.278
100,34,229.652
100,35,236.321
100,36,291.716
100,37,298.995
100,38,306.428
100,39,314.262
100,40,324.885
100,41,334.057
100,42,338.23
100,43,344.938
100,44,353.731
100,45,360.476
100,46,369.036
100,47,374.902
100,48,383.671
100,49,391.093
100,50,401.699
100,51,408.466
100,52,413.754
100,53,420.748
100,54,430.389
100,55,435.424
100,56,461.563
100,57,471.642
100,58,459.683
100,59,467.142
100,60,474.812
100,61,482.75
100,62,489.27
100,63,498.412
100,64,506.305
100,65,512.026
100,66,521.745
100,67,659.547
100,68,669.323
100,69,978.766
100,70,918.339
100,71,948.574
100,72,1090.81
100,73,1074.51
100,74,1097.26
100,75,1103.15
100,76,1121.39
100,77,1133.39
100,78,1175.38
100,79,1231.8
100,80,1182.37
100,81,1189.93
100,82,1206.1
100,83,1250.63
100,84,1259.1
100,85,1256.25
100,86,1262.23
100,87,1276.98
100,88,1308.8
100,89,1326.95
100,90,1319.19
100,91,1445.97
100,92,1378
100,93,1363.22
100,94,1373.92
100,95,1544.2
100,96,1431.34
100,97,1422.54
100,98,1465.14
100,99,1468.95
100,100,1467.03
100,1,7.503
100,2,10.19
100,3,12.68
