1,1,0.313
1,2,0.365
1,3,0.43
1,4,0.44
1,5,0.47
1,6,0.459
1,7,0.488
1,8,0.588
1,9,0.572
1,10,0.622
1,11,0.61
1,12,0.678
1,13,0.663
1,14,0.685
1,15,0.687
1,16,0.715
1,17,0.814
1,18,0.821
1,19,0.921
1,20,0.889
1,21,0.905
1,22,0.936
1,23,0.928
1,24,0.917
1,25,1.016
1,26,1.034
1,27,1.066
1,28,1.249
1,29,1.072
1,30,1.501
1,31,1.633
1,32,1.317
1,33,1.142
1,34,1.179
1,35,1.313
1,36,1.314
1,37,1.224
1,38,1.417
1,39,1.425
1,40,1.845
1,41,1.478
1,42,1.369
1,43,1.489
1,44,1.593
1,45,1.519
1,46,1.41
1,47,1.636
1,48,1.459
1,49,1.511
1,50,1.696
1,51,1.687
1,52,1.619
1,53,1.557
1,54,1.793
1,55,1.772
1,56,1.681
1,57,1.637
1,58,1.881
1,59,1.913
1,60,1.887
1,61,1.905
1,62,1.77
1,63,2.087
1,64,2.005
1,65,2.041
1,66,1.937
1,67,2.137
1,68,2.105
1,69,1.994
1,70,2.088
1,71,1.978
1,72,2.004
1,73,2.222
1,74,2.185
1,75,2.115
1,76,2.122
1,77,2.299
1,78,2.358
1,79,2.526
1,80,2.544
1,81,2.548
1,82,3.891
1,83,2.687
1,84,2.472
1,85,3.919
1,86,2.546
1,87,2.558
1,88,2.723
1,89,2.786
1,90,2.79
1,91,2.885
1,92,2.907
1,93,2.66
1,94,2.878
1,95,2.983
1,96,2.937
1,97,3.019
1,98,3
1,99,3.035
2,1,0.505
2,2,0.574
2,3,0.675
2,4,0.699
2,5,0.761
2,6,0.828
2,7,0.842
2,8,0.898
2,9,0.93
2,10,0.989
2,11,1.027
2,12,1.118
2,13,1.18
2,14,1.166
2,15,1.167
2,16,1.376
2,17,1.52
2,18,1.463
2,19,1.784
2,20,1.797
2,21,1.577
2,22,1.678
2,23,1.602
2,24,1.631
2,25,2.101
2,26,1.7
2,27,1.965
2,28,1.943
2,29,2.085
2,30,1.959
2,31,2.101
2,32,2.04
2,33,2.289
2,34,2.121
2,35,2.435
2,36,2.356
2,37,2.404
2,38,2.434
2,39,2.345
2,40,2.6
2,41,2.683
2,42,2.508
2,43,2.704
2,44,2.809
2,45,2.695
2,46,2.922
2,47,2.994
2,48,2.863
2,49,3.09
2,50,2.999
2,51,3.206
2,52,3.169
2,53,3.261
2,54,3.359
2,55,3.339
2,56,3.23
2,57,3.435
2,58,3.433
2,59,3.375
2,60,3.638
2,61,3.747
2,62,3.569
2,63,3.821
2,64,3.922
2,65,3.838
2,66,3.908
2,67,3.986
2,68,4.13
2,69,4.024
2,70,4.085
2,71,4.192
2,72,4.229
2,73,4.252
2,74,4.306
2,75,4.221
2,76,6.732
2,77,4.566
2,78,4.56
2,79,4.382
2,80,4.693
2,81,4.54
2,82,4.692
2,83,4.714
2,84,4.651
2,85,5.253
2,86,5.092
2,87,5.348
2,88,5.441
2,89,5.413
2,90,5.78
2,91,5.993
2,92,5.8
2,93,5.921
2,94,5.983
2,95,6.512
2,96,6.834
2,97,6.756
2,98,6.993
2,99,7.041
3,1,0.711
3,2,0.865
3,3,0.976
3,4,1.08
3,5,1.169
3,6,1.228
3,7,1.258
3,8,1.484
3,9,1.578
3,10,1.728
3,11,1.794
3,12,1.831
3,13,2.012
3,14,2.137
3,15,2.353
3,16,2.239
3,17,2.232
3,18,2.45
3,19,2.578
3,20,2.72
3,21,2.568
3,22,2.881
3,23,2.876
3,24,3.113
3,25,3.083
3,26,3.592
3,27,3.385
3,28,3.409
3,29,3.519
3,30,3.61
3,31,4.161
3,32,3.914
3,33,3.712
3,34,3.988
3,35,6.332
3,36,4.242
3,37,4.274
3,38,4.342
3,39,4.472
3,40,4.53
